date_id,date,year,month,quarter,day_of_week,is_weekend
20300911,2030-09-11,2030,9,3,Wednesday,0
20300912,2030-09-12,2030,9,3,Thursday,0
20300913,2030-09-13,2030,9,3,Friday,0
20300914,2030-09-14,2030,9,3,Saturday,1
20300915,2030-09-15,2030,9,3,Sunday,1
20300916,2030-09-16,2030,9,3,Monday,0
20300917,2030-09-17,2030,9,3,Tuesday,0
20300918,2030-09-18,2030,9,3,Wednesday,0
20300919,2030-09-19,2030,9,3,Thursday,0
20300920,2030-09-20,2030,9,3,Friday,0
20300921,2030-09-21,2030,9,3,Saturday,1
20300922,2030-09-22,2030,9,3,Sunday,1
20300923,2030-09-23,2030,9,3,Monday,0
20300924,2030-09-24,2030,9,3,Tuesday,0
20300925,2030-09-25,2030,9,3,Wednesday,0
20300926,2030-09-26,2030,9,3,Thursday,0
20300927,2030-09-27,2030,9,3,Friday,0
20300928,2030-09-28,2030,9,3,Saturday,1
20300929,2030-09-29,2030,9,3,Sunday,1
20300930,2030-09-30,2030,9,3,Monday,0
20301001,2030-10-01,2030,10,4,Tuesday,0
20301002,2030-10-02,2030,10,4,Wednesday,0
20301003,2030-10-03,2030,10,4,Thursday,0
20301004,2030-10-04,2030,10,4,Friday,0
20301005,2030-10-05,2030,10,4,Saturday,1
20301006,2030-10-06,2030,10,4,Sunday,1
20301007,2030-10-07,2030,10,4,Monday,0
20301008,2030-10-08,2030,10,4,Tuesday,0
20301009,2030-10-09,2030,10,4,Wednesday,0
20301010,2030-10-10,2030,10,4,Thursday,0
20301011,2030-10-11,2030,10,4,Friday,0
20301012,2030-10-12,2030,10,4,Saturday,1
20301013,2030-10-13,2030,10,4,Sunday,1
20301014,2030-10-14,2030,10,4,Monday,0
20301015,2030-10-15,2030,10,4,Tuesday,0
20301016,2030-10-16,2030,10,4,Wednesday,0
20301017,2030-10-17,2030,10,4,Thursday,0
20301018,2030-10-18,2030,10,4,Friday,0
20301019,2030-10-19,2030,10,4,Saturday,1
20301020,2030-10-20,2030,10,4,Sunday,1
20301021,2030-10-21,2030,10,4,Monday,0
20301022,2030-10-22,2030,10,4,Tuesday,0
20301023,2030-10-23,2030,10,4,Wednesday,0
20301024,2030-10-24,2030,10,4,Thursday,0
20301025,2030-10-25,2030,10,4,Friday,0
20301026,2030-10-26,2030,10,4,Saturday,1
20301027,2030-10-27,2030,10,4,Sunday,1
20301028,2030-10-28,2030,10,4,Monday,0
20301029,2030-10-29,2030,10,4,Tuesday,0
20301030,2030-10-30,2030,10,4,Wednesday,0
20301031,2030-10-31,2030,10,4,Thursday,0
20301101,2030-11-01,2030,11,4,Friday,0
20301102,2030-11-02,2030,11,4,Saturday,1
20301103,2030-11-03,2030,11,4,Sunday,1
20301104,2030-11-04,2030,11,4,Monday,0
20301105,2030-11-05,2030,11,4,Tuesday,0
20301106,2030-11-06,2030,11,4,Wednesday,0
20301107,2030-11-07,2030,11,4,Thursday,0
20301108,2030-11-08,2030,11,4,Friday,0
20301109,2030-11-09,2030,11,4,Saturday,1
20301110,2030-11-10,2030,11,4,Sunday,1
20301111,2030-11-11,2030,11,4,Monday,0
20301112,2030-11-12,2030,11,4,Tuesday,0
20301113,2030-11-13,2030,11,4,Wednesday,0
20301114,2030-11-14,2030,11,4,Thursday,0
20301115,2030-11-15,2030,11,4,Friday,0
20301116,2030-11-16,2030,11,4,Saturday,1
20301117,2030-11-17,2030,11,4,Sunday,1
20301118,2030-11-18,2030,11,4,Monday,0
20301119,2030-11-19,2030,11,4,Tuesday,0
20301120,2030-11-20,2030,11,4,Wednesday,0
20301121,2030-11-21,2030,11,4,Thursday,0
20301122,2030-11-22,2030,11,4,Friday,0
20301123,2030-11-23,2030,11,4,Saturday,1
20301124,2030-11-24,2030,11,4,Sunday,1
20301125,2030-11-25,2030,11,4,Monday,0
20301126,2030-11-26,2030,11,4,Tuesday,0
20301127,2030-11-27,2030,11,4,Wednesday,0
20301128,2030-11-28,2030,11,4,Thursday,0
20301129,2030-11-29,2030,11,4,Friday,0
20301130,2030-11-30,2030,11,4,Saturday,1
20301201,2030-12-01,2030,12,4,Sunday,1
20301202,2030-12-02,2030,12,4,Monday,0
20301203,2030-12-03,2030,12,4,Tuesday,0
20301204,2030-12-04,2030,12,4,Wednesday,0
20301205,2030-12-05,2030,12,4,Thursday,0
20301206,2030-12-06,2030,12,4,Friday,0
20301207,2030-12-07,2030,12,4,Saturday,1
20301208,2030-12-08,2030,12,4,Sunday,1
20301209,2030-12-09,2030,12,4,Monday,0
20301210,2030-12-10,2030,12,4,Tuesday,0
20301211,2030-12-11,2030,12,4,Wednesday,0
20301212,2030-12-12,2030,12,4,Thursday,0
20301213,2030-12-13,2030,12,4,Friday,0
20301214,2030-12-14,2030,12,4,Saturday,1
20301215,2030-12-15,2030,12,4,Sunday,1
20301216,2030-12-16,2030,12,4,Monday,0
20301217,2030-12-17,2030,12,4,Tuesday,0
20301218,2030-12-18,2030,12,4,Wednesday,0
20301219,2030-12-19,2030,12,4,Thursday,0
20301220,2030-12-20,2030,12,4,Friday,0
20301221,2030-12-21,2030,12,4,Saturday,1
20301222,2030-12-22,2030,12,4,Sunday,1
20301223,2030-12-23,2030,12,4,Monday,0
20301224,2030-12-24,2030,12,4,Tuesday,0
20301225,2030-12-25,2030,12,4,Wednesday,0
20301226,2030-12-26,2030,12,4,Thursday,0
20301227,2030-12-27,2030,12,4,Friday,0
20301228,2030-12-28,2030,12,4,Saturday,1
20301229,2030-12-29,2030,12,4,Sunday,1
20301230,2030-12-30,2030,12,4,Monday,0
20301231,2030-12-31,2030,12,4,Tuesday,0
